Date,Day_of_Week,Month,Year,Day_of_Year,Is_Weekend,Holiday_Flag,Temperature_C,Rainfall_mm,Humidity_pct,Evaporation_Rate_mm,Population,Household_Count,Urbanization_Index,Pump_Status,Total_Daily_Usage_ML,Treatment_Output_ML,Pressure_Level_bar,Reservoir_Level_pct,Per_Capita_Usage_L,Demand_Level
2024-06-29,5,6,2024,181,1,0,38.0,0.0,46.7,3.98,1087447,286170,0.7264,1,134.066,146.4,3.49,30.0,123.29,High
2024-06-30,6,6,2024,182,1,0,35.8,0.0,47.3,4.93,1092498,287499,0.7232,1,135.28,144.12,3.51,30.0,123.83,High
2024-07-01,0,7,2024,183,0,0,36.6,0.0,30.0,4.69,1095780,288363,0.7246,1,145.622,153.21,3.43,30.0,132.89,High
2024-07-02,1,7,2024,184,0,0,34.3,0.0,50.2,4.39,1092082,287390,0.7328,1,141.007,145.38,3.27,30.0,129.12,High
2024-07-03,2,7,2024,185,0,0,36.6,2.2,52.3,4.99,1096809,288634,0.7389,1,141.255,147.0,3.39,30.0,128.79,High
2024-07-04,3,7,2024,186,0,0,35.7,0.0,39.9,4.19,1096311,288503,0.7359,1,139.469,148.27,3.52,30.0,127.22,High
2024-07-05,4,7,2024,187,0,0,37.5,0.0,40.3,4.79,1092465,287491,0.7223,1,140.206,149.11,3.3,30.0,128.34,High
2024-07-06,5,7,2024,188,1,0,37.8,0.0,43.0,4.3,1092456,287488,0.7333,1,138.623,147.56,3.42,30.0,126.89,High
2024-07-07,6,7,2024,189,1,0,39.9,0.0,41.5,3.78,1091494,287235,0.7257,1,136.468,141.11,3.89,30.0,125.03,High
2024-07-08,0,7,2024,190,0,0,36.9,0.0,46.5,4.9,1092322,287453,0.7261,1,140.712,144.96,3.32,30.0,128.82,High
2024-07-09,1,7,2024,191,0,0,36.5,0.0,35.7,4.52,1091175,287151,0.7267,1,139.607,147.17,3.45,30.0,127.94,High
2024-07-10,2,7,2024,192,0,0,36.3,1.6,39.9,4.04,1094557,288041,0.7326,1,142.46,151.89,3.35,30.0,130.15,High
2024-07-11,3,7,2024,193,0,0,35.5,0.0,53.3,4.35,1090847,287065,0.7338,1,139.947,146.95,3.48,30.0,128.29,High
2024-07-12,4,7,2024,194,0,0,36.5,0.0,41.0,3.86,1095025,288164,0.7286,1,138.321,149.68,3.39,30.0,126.32,High
2024-07-13,5,7,2024,195,1,0,35.5,0.0,52.0,4.32,1095133,288193,0.7287,1,132.655,139.39,3.54,30.0,121.13,High
2024-07-14,6,7,2024,196,1,0,36.2,0.0,47.7,3.0,1090614,287004,0.7314,1,131.466,138.04,3.48,30.0,120.54,High
2024-07-15,0,7,2024,197,0,0,37.9,0.0,36.9,3.52,1097096,288709,0.7319,1,141.822,150.92,3.64,30.0,129.27,High
2024-07-16,1,7,2024,198,0,0,34.4,0.0,49.3,4.28,1095082,288179,0.735,1,139.848,150.5,3.51,30.0,127.71,High
2024-07-17,2,7,2024,199,0,0,37.6,0.0,45.6,3.76,1095614,288319,0.7227,1,145.362,148.58,3.3,30.0,132.68,High
2024-07-18,3,7,2024,200,0,0,37.9,0.0,44.0,3.91,1092657,287541,0.7292,1,138.522,142.09,3.64,30.0,126.78,High
2024-07-19,4,7,2024,201,0,0,35.7,0.0,47.7,3.25,1095478,288284,0.7238,1,138.6,144.59,3.37,30.0,126.52,High
2024-07-20,5,7,2024,202,1,0,32.7,0.0,49.0,4.5,1096545,288564,0.7288,1,134.639,150.85,3.32,30.0,122.78,High
2024-07-21,6,7,2024,203,1,0,34.9,0.0,50.3,4.2,1094155,287936,0.728,1,132.705,138.56,3.57,30.0,121.29,High
2024-07-22,0,7,2024,204,0,0,37.8,4.3,52.8,3.62,1098415,289057,0.7289,1,142.53,149.29,3.76,30.0,129.76,High
2024-07-23,1,7,2024,205,0,0,35.7,0.0,49.0,3.5,1094559,288042,0.7251,1,139.847,148.69,3.23,30.0,127.77,High
2024-07-24,2,7,2024,206,0,0,34.2,0.0,40.3,4.05,1096811,288634,0.7217,1,136.665,146.43,3.33,30.0,124.6,High
2024-07-25,3,7,2024,207,0,0,35.0,5.9,45.0,4.4,1095175,288204,0.7187,1,136.229,143.55,3.65,30.0,124.39,High
2024-07-26,4,7,2024,208,0,0,36.9,0.0,62.2,3.95,1095820,288374,0.7285,1,139.328,149.79,3.41,30.0,127.14,High
2024-07-27,5,7,2024,209,1,0,36.4,0.0,51.3,4.41,1091365,287201,0.727,1,134.73,137.88,3.64,30.0,123.45,High
2024-07-28,6,7,2024,210,1,0,35.2,0.0,59.7,3.14,1095509,288292,0.7258,1,130.267,134.48,3.47,30.0,118.91,High
2024-07-29,0,7,2024,211,0,0,35.0,0.0,55.0,3.15,1093357,287726,0.7358,1,138.946,149.38,3.53,30.0,127.08,High
2024-07-30,1,7,2024,212,0,0,34.9,1.1,49.4,2.98,1093193,287682,0.7249,1,136.182,143.02,3.8,30.0,124.57,High
2024-07-31,2,7,2024,213,0,0,34.1,0.0,49.9,3.6,1098434,289062,0.7362,1,138.038,141.15,3.34,30.0,125.67,High
2024-08-01,3,8,2024,214,0,0,37.8,0.0,48.4,3.47,1094577,288047,0.7373,1,154.342,158.09,3.51,30.0,141.01,High
2024-08-02,4,8,2024,215,0,0,34.9,0.0,40.1,3.31,1093057,287647,0.7194,1,136.325,140.71,3.64,30.0,124.72,High
2024-08-03,5,8,2024,216,1,0,37.1,0.0,49.1,3.66,1094405,288001,0.7296,1,131.611,138.2,3.36,30.0,120.26,High
2024-08-04,6,8,2024,217,1,0,37.5,0.0,55.2,3.8,1092582,287522,0.7272,1,131.179,139.14,3.67,30.0,120.06,High
2024-08-05,0,8,2024,218,0,0,36.7,0.0,46.4,2.67,1098110,288976,0.7146,1,139.776,145.78,3.51,30.0,127.29,High
2024-08-06,1,8,2024,219,0,0,34.5,0.0,51.7,3.02,1093910,287871,0.722,1,138.101,146.16,3.53,30.0,126.25,High
2024-08-07,2,8,2024,220,0,0,35.6,0.0,54.1,3.56,1096420,288532,0.7331,1,136.785,142.31,3.58,30.0,124.76,High
2024-08-08,3,8,2024,221,0,0,34.9,0.0,45.5,3.02,1098133,288982,0.7393,1,134.508,144.91,3.5,30.0,122.49,High
2024-08-09,4,8,2024,222,0,0,33.5,4.3,48.0,2.86,1094479,288021,0.7337,1,131.755,146.0,3.59,30.0,120.38,High
2024-08-10,5,8,2024,223,1,0,35.3,3.5,45.4,3.56,1096603,288580,0.7308,1,130.89,136.26,3.63,30.0,119.36,High
2024-08-11,6,8,2024,224,1,0,33.0,0.0,46.7,2.61,1093538,287773,0.7291,1,139.759,148.19,3.61,30.0,127.8,High
2024-08-12,0,8,2024,225,0,0,36.5,0.0,44.6,2.98,1100549,289618,0.7376,1,139.221,147.38,3.28,30.0,126.5,High
2024-08-13,1,8,2024,226,0,0,33.9,0.0,46.8,3.21,1097590,288839,0.74,1,134.936,142.1,3.74,30.0,122.94,High
2024-08-14,2,8,2024,227,0,0,34.8,5.1,58.6,2.82,1095392,288261,0.7263,1,140.507,149.49,3.32,30.0,128.27,High
2024-08-15,3,8,2024,228,0,1,34.9,6.5,47.2,3.34,1094290,287971,0.7192,1,126.659,134.43,3.75,30.0,115.75,High
2024-08-16,4,8,2024,229,0,0,34.0,0.0,52.7,2.78,1095668,288334,0.7188,1,131.395,136.55,3.6,30.0,119.92,High
2024-08-17,5,8,2024,230,1,0,35.2,0.0,49.8,3.55,1095275,288230,0.7359,1,130.759,141.25,3.4,30.0,119.38,High
2024-08-18,6,8,2024,231,1,0,33.5,0.0,58.5,2.91,1099920,289453,0.729,1,125.765,132.66,3.72,30.0,114.34,High
2024-08-19,0,8,2024,232,0,0,35.4,0.0,59.4,3.21,1093623,287796,0.7302,1,135.709,141.34,3.4,30.0,124.09,High
2024-08-20,1,8,2024,233,0,0,32.0,0.0,57.4,3.22,1096403,288527,0.7203,1,132.496,146.45,3.74,30.0,120.85,High
2024-08-21,2,8,2024,234,0,0,34.1,0.0,54.9,2.65,1096156,288462,0.7255,1,144.248,151.11,3.35,30.0,131.59,High
2024-08-22,3,8,2024,235,0,0,36.7,0.0,52.5,2.06,1096017,288426,0.7278,1,136.238,143.81,3.31,30.0,124.3,High
2024-08-23,4,8,2024,236,0,0,32.2,0.0,48.0,3.0,1096094,288446,0.7303,1,130.84,137.91,3.82,30.0,119.37,High
2024-08-24,5,8,2024,237,1,0,32.6,0.0,64.0,2.87,1096139,288458,0.7273,1,126.426,132.36,3.66,30.0,115.34,High
2024-08-25,6,8,2024,238,1,0,34.3,0.0,50.7,3.04,1098177,288994,0.7241,1,124.06,131.61,3.79,30.0,112.97,High
2024-08-26,0,8,2024,239,0,0,33.7,12.7,58.1,2.71,1097708,288871,0.7254,1,128.363,132.25,3.49,30.0,116.94,High
2024-08-27,1,8,2024,240,0,0,33.9,0.0,60.4,2.61,1097387,288786,0.7354,1,131.333,139.69,3.3,30.0,119.68,High
2024-08-28,2,8,2024,241,0,0,34.0,0.0,52.6,3.57,1090541,286984,0.7305,1,130.516,131.77,3.85,30.0,119.68,High
2024-08-29,3,8,2024,242,0,0,34.1,0.0,60.9,2.16,1097268,288755,0.7324,1,131.355,134.03,3.59,30.0,119.71,High
2024-08-30,4,8,2024,243,0,0,34.7,1.1,59.9,3.03,1093416,287741,0.7248,1,130.299,142.29,3.67,30.0,119.17,High
2024-08-31,5,8,2024,244,1,0,33.5,0.0,65.0,2.49,1098080,288968,0.7146,1,127.025,129.61,3.73,30.0,115.68,High
2024-09-01,6,9,2024,245,1,0,32.5,0.0,54.3,2.57,1099796,289420,0.7267,1,121.901,122.12,3.63,30.0,110.84,High
2024-09-02,0,9,2024,246,0,0,33.7,0.0,50.5,2.56,1095054,288172,0.725,1,131.328,134.2,3.62,30.0,119.93,High
2024-09-03,1,9,2024,247,0,0,35.4,0.0,54.8,2.35,1096442,288537,0.7311,1,131.788,143.6,3.82,30.0,120.2,High
2024-09-04,2,9,2024,248,0,0,32.3,0.0,58.6,2.89,1095826,288375,0.7458,1,127.401,128.4,3.62,30.0,116.26,High
2024-09-05,3,9,2024,249,0,0,30.9,0.0,58.2,3.2,1099555,289357,0.7328,1,126.839,130.31,3.77,30.0,115.35,High
2024-09-06,4,9,2024,250,0,0,33.9,0.0,56.3,2.82,1097334,288772,0.743,1,129.9,132.02,3.3,30.0,118.38,High
2024-09-07,5,9,2024,251,1,0,31.9,0.0,49.0,2.66,1100660,289647,0.7322,1,123.346,128.69,3.84,30.0,112.07,High
2024-09-08,6,9,2024,252,1,0,28.8,0.0,61.3,2.21,1098090,288971,0.7262,1,117.783,122.36,3.49,30.0,107.26,High
2024-09-09,0,9,2024,253,0,0,33.2,0.0,69.1,2.8,1097807,288897,0.7311,1,128.74,133.73,3.76,30.0,117.27,High
2024-09-10,1,9,2024,254,0,0,31.0,0.0,61.9,3.45,1097518,288821,0.7383,1,127.855,139.82,3.68,30.0,116.49,High
2024-09-11,2,9,2024,255,0,0,31.5,0.0,62.9,2.43,1099077,289231,0.7385,1,124.947,127.6,3.64,30.0,113.68,High
2024-09-12,3,9,2024,256,0,0,32.0,0.0,63.1,2.42,1094026,287902,0.7265,0,106.9,111.94,3.82,30.0,97.71,Medium
2024-09-13,4,9,2024,257,0,0,31.7,0.0,62.5,2.34,1097731,288877,0.7307,1,125.421,132.71,3.61,30.0,114.25,High
2024-09-14,5,9,2024,258,1,0,32.3,0.0,65.6,2.36,1097480,288811,0.7223,1,120.226,123.3,3.57,30.0,109.55,High
2024-09-15,6,9,2024,259,1,0,30.5,0.0,63.2,1.45,1099130,289245,0.7335,1,118.119,125.48,3.69,30.0,107.47,High
2024-09-16,0,9,2024,260,0,0,31.8,0.0,60.0,2.7,1097364,288780,0.7372,1,127.173,132.33,3.96,30.0,115.89,High
2024-09-17,1,9,2024,261,0,0,30.5,0.0,57.9,2.19,1095721,288348,0.7296,1,124.045,131.37,3.85,30.0,113.21,High
2024-09-18,2,9,2024,262,0,0,31.9,0.0,61.0,1.88,1097873,288914,0.7261,1,124.63,130.54,3.52,30.0,113.52,High
2024-09-19,3,9,2024,263,0,0,31.6,0.0,64.2,2.82,1095752,288356,0.7312,1,123.569,123.6,3.7,30.0,112.77,High
2024-09-20,4,9,2024,264,0,0,29.1,1.7,61.4,2.08,1094127,287928,0.7315,1,119.416,129.31,3.72,30.0,109.14,High
2024-09-21,5,9,2024,265,1,0,32.0,0.0,64.9,2.38,1099491,289340,0.7299,1,119.492,131.68,3.68,30.0,108.68,High
2024-09-22,6,9,2024,266,1,0,29.4,0.0,65.8,3.09,1099254,289277,0.7303,1,113.337,118.47,3.62,30.0,103.1,High
2024-09-23,0,9,2024,267,0,0,31.3,0.0,68.1,1.94,1099090,289234,0.7286,1,124.978,128.53,3.72,30.0,113.71,High
2024-09-24,1,9,2024,268,0,0,30.5,0.0,70.7,1.89,1100821,289690,0.7344,1,124.226,134.96,3.78,30.0,112.85,High
2024-09-25,2,9,2024,269,0,0,32.6,0.0,65.0,2.61,1096945,288670,0.7331,1,123.235,135.07,3.54,30.0,112.34,High
2024-09-26,3,9,2024,270,0,0,29.4,13.3,58.5,2.96,1095472,288282,0.7246,1,117.271,122.63,4.02,30.0,107.05,High
2024-09-27,4,9,2024,271,0,0,29.0,0.0,63.6,1.87,1098254,289014,0.7244,1,120.019,125.36,3.93,30.0,109.28,High
2024-09-28,5,9,2024,272,1,0,29.4,0.0,65.9,2.66,1097758,288884,0.7282,1,113.7,119.15,3.85,30.0,103.57,High
2024-09-29,6,9,2024,273,1,0,28.8,0.0,56.9,2.73,1096828,288639,0.7332,1,111.742,112.31,3.6,30.0,101.88,High
2024-09-30,0,9,2024,274,0,0,30.4,0.0,73.3,1.68,1098413,289056,0.7302,1,122.027,127.25,3.74,30.0,111.09,High
2024-10-01,1,10,2024,275,0,0,26.6,1.6,67.4,2.82,1097409,288792,0.7263,1,117.413,128.43,3.77,30.0,106.99,High
2024-10-02,2,10,2024,276,0,1,27.3,0.0,69.0,2.86,1095020,288163,0.7308,0,94.764,99.0,4.03,30.0,86.54,Medium
2024-10-03,3,10,2024,277,0,0,27.2,1.8,74.2,2.39,1097869,288913,0.7279,1,117.393,120.14,3.96,30.0,106.93,High
2024-10-04,4,10,2024,278,0,0,30.0,0.0,64.6,3.01,1096538,288563,0.7339,1,117.872,125.26,3.69,30.0,107.49,High
2024-10-05,5,10,2024,279,1,0,31.0,2.9,71.0,2.97,1099334,289298,0.7312,1,115.973,119.77,4.05,30.0,105.49,High
2024-10-06,6,10,2024,280,1,0,28.2,6.5,67.9,2.56,1097618,288847,0.728,1,108.406,113.63,3.88,30.0,98.76,Medium
2024-10-07,0,10,2024,281,0,0,28.0,7.1,67.8,2.35,1101213,289793,0.7307,1,116.291,118.3,3.69,30.0,105.6,High
2024-10-08,1,10,2024,282,0,0,28.2,0.0,65.2,2.15,1102257,290068,0.7361,1,118.195,120.99,4.08,30.0,107.23,High
2024-10-09,2,10,2024,283,0,0,29.7,0.0,77.8,2.53,1100467,289597,0.7267,1,119.222,127.4,3.83,30.0,108.34,High
2024-10-10,3,10,2024,284,0,0,26.4,0.0,67.9,2.78,1096066,288438,0.7316,1,111.693,117.63,3.71,30.0,101.9,High
2024-10-11,4,10,2024,285,0,0,28.0,0.7,73.6,2.43,1102238,290063,0.7292,1,113.777,117.14,3.77,30.0,103.22,High
2024-10-12,5,10,2024,286,1,0,29.0,0.0,61.1,1.69,1102439,290116,0.7317,1,112.644,118.63,3.87,30.0,102.18,High
2024-10-13,6,10,2024,287,1,0,28.1,5.8,76.7,3.08,1099385,289312,0.7263,1,108.442,112.04,3.79,30.0,98.64,Medium
2024-10-14,0,10,2024,288,0,0,27.5,1.9,76.4,2.66,1102053,290014,0.7301,1,119.231,122.84,3.73,30.0,108.19,High
2024-10-15,1,10,2024,289,0,0,28.6,0.0,71.9,2.44,1098363,289043,0.7351,1,116.055,125.35,3.62,30.0,105.66,High
2024-10-16,2,10,2024,290,0,0,22.9,0.0,70.6,2.95,1095793,288367,0.7249,1,111.411,119.33,3.53,30.0,101.67,High
2024-10-17,3,10,2024,291,0,0,27.9,13.4,74.1,3.22,1098065,288964,0.7229,0,93.806,98.43,3.98,30.0,85.43,Medium
2024-10-18,4,10,2024,292,0,0,25.7,0.1,83.8,1.51,1103104,290291,0.7231,1,110.47,116.43,3.82,30.0,100.14,High
2024-10-19,5,10,2024,293,1,0,23.8,0.0,63.9,2.81,1096723,288611,0.7237,1,105.126,110.36,3.93,30.0,95.85,Medium
2024-10-20,6,10,2024,294,1,0,27.2,8.8,76.9,2.08,1099763,289411,0.7326,1,102.98,109.59,3.78,30.0,93.64,Medium
2024-10-21,0,10,2024,295,0,0,28.4,12.8,68.8,2.86,1099892,289445,0.7226,1,113.864,117.16,3.56,30.0,103.52,High
2024-10-22,1,10,2024,296,0,0,26.0,0.0,73.6,2.73,1098858,289173,0.7281,1,112.84,121.07,3.63,30.0,102.69,High
2024-10-23,2,10,2024,297,0,0,27.5,0.0,72.7,2.95,1099056,289225,0.7327,1,111.006,117.62,3.95,30.0,101.0,High
2024-10-24,3,10,2024,298,0,0,28.3,0.0,72.1,2.51,1100147,289512,0.7317,1,111.428,116.21,3.69,30.0,101.28,High
2024-10-25,4,10,2024,299,0,0,27.7,0.0,74.5,1.97,1098938,289194,0.7277,1,111.593,115.71,3.72,30.0,101.55,High
2024-10-26,5,10,2024,300,1,0,28.1,0.0,69.2,2.56,1097278,288757,0.7306,1,103.609,111.31,3.82,30.0,94.42,Medium
2024-10-27,6,10,2024,301,1,0,26.6,6.7,80.3,2.92,1100612,289635,0.7302,1,102.047,106.7,3.79,30.0,92.72,Medium
2024-10-28,0,10,2024,302,0,0,25.5,0.0,66.5,3.18,1102388,290102,0.7285,1,113.632,117.22,3.66,30.0,103.08,High
2024-10-29,1,10,2024,303,0,0,22.8,9.1,78.5,2.32,1102040,290011,0.7286,1,105.506,109.63,3.71,30.0,95.74,Medium
2024-10-30,2,10,2024,304,0,0,24.7,21.5,74.4,3.22,1098741,289142,0.7408,1,104.196,111.71,4.07,30.0,94.83,Medium
2024-10-31,3,10,2024,305,0,0,23.7,0.0,70.5,2.57,1097918,288926,0.7337,1,109.701,110.35,3.91,30.0,99.92,Medium
2024-11-01,4,11,2024,306,0,0,28.1,10.2,77.6,2.99,1099912,289451,0.7421,1,106.257,110.5,4.02,30.0,96.61,Medium
2024-11-02,5,11,2024,307,1,0,24.5,2.7,69.1,2.66,1103675,290441,0.7272,0,88.099,95.72,4.24,30.0,79.82,Medium
2024-11-03,6,11,2024,308,1,0,24.8,16.9,77.4,2.96,1101891,289971,0.7293,1,98.846,103.28,3.56,30.0,89.71,Medium
2024-11-04,0,11,2024,309,0,0,25.3,0.4,70.3,3.26,1102067,290018,0.723,1,111.573,117.97,3.84,30.0,101.24,High
2024-11-05,1,11,2024,310,0,0,24.4,0.0,80.0,2.44,1102499,290131,0.7256,1,107.835,116.49,3.73,30.0,97.81,Medium
2024-11-06,2,11,2024,311,0,0,26.8,0.0,73.4,2.68,1101620,289900,0.7392,1,110.193,118.38,3.97,30.0,100.03,High
2024-11-07,3,11,2024,312,0,0,23.2,0.0,76.0,3.05,1101079,289758,0.7271,1,105.914,109.89,3.73,30.0,96.19,Medium
2024-11-08,4,11,2024,313,0,0,24.3,2.0,80.0,3.96,1102222,290058,0.7393,1,108.311,113.34,3.66,30.0,98.27,Medium
2024-11-09,5,11,2024,314,1,0,22.8,1.2,74.9,2.67,1099865,289438,0.7235,1,101.725,109.53,3.67,30.0,92.49,Medium
2024-11-10,6,11,2024,315,1,0,21.8,15.7,78.7,3.86,1098188,288997,0.7245,1,92.531,99.98,3.93,30.0,84.26,Medium
2024-11-11,0,11,2024,316,0,0,22.7,5.5,71.7,3.87,1102523,290138,0.728,1,107.137,112.23,3.97,30.0,97.17,Medium
2024-11-12,1,11,2024,317,0,0,23.5,9.0,82.6,3.05,1103612,290424,0.7294,1,103.724,108.75,3.9,30.0,93.99,Medium
2024-11-13,2,11,2024,318,0,0,22.8,0.0,88.5,2.99,1098960,289200,0.7344,1,104.149,110.16,3.68,30.0,94.77,Medium
2024-11-14,3,11,2024,319,0,0,22.3,0.0,93.9,2.86,1102900,290237,0.732,0,92.008,100.71,4.3,30.0,83.42,Medium
2024-11-15,4,11,2024,320,0,0,21.1,0.0,80.6,3.14,1104677,290704,0.7277,1,104.424,112.85,3.95,30.0,94.53,Medium
2024-11-16,5,11,2024,321,1,0,23.0,3.0,84.3,2.63,1101371,289834,0.7291,1,101.228,108.37,4.0,30.0,91.91,Medium
2024-11-17,6,11,2024,322,1,0,20.7,0.0,71.7,3.19,1099799,289421,0.7282,1,96.633,98.23,4.13,30.0,87.86,Medium
2024-11-18,0,11,2024,323,0,0,24.0,1.9,88.3,3.84,1101741,289932,0.7252,1,109.777,114.44,3.56,30.0,99.64,Medium
2024-11-19,1,11,2024,324,0,0,22.9,30.0,84.9,3.02,1100454,289593,0.7253,1,93.982,98.01,3.82,30.0,85.4,Medium
2024-11-20,2,11,2024,325,0,0,20.5,0.0,78.8,3.2,1100381,289574,0.7349,1,102.632,112.02,4.0,30.0,93.27,Medium
2024-11-21,3,11,2024,326,0,0,22.1,0.0,87.6,2.64,1102540,290142,0.7206,1,107.188,111.83,3.71,30.0,97.22,Medium
2024-11-22,4,11,2024,327,0,0,21.3,2.9,80.4,3.5,1098526,289086,0.7379,1,102.324,111.2,3.84,30.0,93.15,Medium
2024-11-23,5,11,2024,328,1,0,22.8,12.2,79.5,3.49,1098906,289186,0.7281,1,97.29,100.44,3.92,30.0,88.53,Medium
2024-11-24,6,11,2024,329,1,0,24.3,11.6,84.4,3.44,1101892,289972,0.7259,1,95.458,98.76,3.75,30.0,86.63,Medium
2024-11-25,0,11,2024,330,0,0,19.4,0.0,76.9,3.35,1101868,289965,0.7335,0,87.644,93.47,3.97,30.0,79.54,Medium
2024-11-26,1,11,2024,331,0,0,22.2,0.0,87.5,3.35,1102660,290174,0.7372,1,103.753,113.65,4.0,30.0,94.09,Medium
2024-11-27,2,11,2024,332,0,0,21.7,0.0,77.2,3.7,1105783,290996,0.7354,1,103.089,107.61,3.98,30.0,93.23,Medium
2024-11-28,3,11,2024,333,0,0,22.9,1.1,77.4,3.52,1102301,290079,0.7323,1,105.438,103.02,4.01,30.0,95.65,Medium
2024-11-29,4,11,2024,334,0,0,22.1,8.9,78.3,3.68,1103348,290355,0.7353,1,101.243,101.61,4.04,30.0,91.76,Medium
2024-11-30,5,11,2024,335,1,0,20.6,0.0,86.8,3.67,1100261,289542,0.7212,1,96.833,102.57,3.99,30.0,88.01,Medium
2024-12-01,6,12,2024,336,1,0,21.2,0.0,80.1,4.07,1103807,290476,0.7272,1,97.159,97.59,3.98,30.0,88.02,Medium
2024-12-02,0,12,2024,337,0,0,20.4,1.9,76.5,3.92,1101279,289810,0.7253,1,103.567,106.15,3.9,30.0,94.04,Medium
2024-12-03,1,12,2024,338,0,0,23.1,0.0,80.4,3.76,1102534,290141,0.736,1,106.831,112.21,3.74,30.0,96.9,Medium
2024-12-04,2,12,2024,339,0,0,21.4,0.0,83.4,4.32,1102233,290061,0.7279,1,104.3,102.17,3.7,30.0,94.63,Medium
2024-12-05,3,12,2024,340,0,0,24.2,0.0,77.8,3.91,1104577,290678,0.7341,1,104.153,108.22,3.76,30.0,94.29,Medium
2024-12-06,4,12,2024,341,0,0,21.1,0.0,78.0,4.3,1099950,289461,0.7325,1,101.235,102.8,3.84,30.0,92.04,Medium
2024-12-07,5,12,2024,342,1,0,20.1,0.0,94.5,4.05,1098064,288964,0.7256,1,92.902,93.05,3.87,30.0,84.61,Medium
2024-12-08,6,12,2024,343,1,0,18.8,0.0,79.7,3.1,1102263,290069,0.7269,1,93.775,96.06,4.02,30.0,85.07,Medium
2024-12-09,0,12,2024,344,0,0,18.3,0.0,82.5,4.4,1103687,290444,0.7363,1,103.463,105.43,3.9,30.0,93.74,Medium
2024-12-10,1,12,2024,345,0,0,18.6,2.5,82.4,3.96,1103114,290293,0.726,1,98.863,105.21,3.96,30.0,89.62,Medium
2024-12-11,2,12,2024,346,0,0,21.3,1.8,82.2,3.92,1105334,290877,0.7305,1,102.209,110.91,3.93,30.0,92.47,Medium
2024-12-12,3,12,2024,347,0,0,21.6,12.2,87.5,4.09,1103804,290475,0.726,1,99.477,103.36,4.08,30.0,90.12,Medium
2024-12-13,4,12,2024,348,0,0,18.4,0.0,89.2,3.87,1101861,289963,0.7283,1,99.303,102.48,3.91,30.0,90.12,Medium
2024-12-14,5,12,2024,349,1,0,22.1,3.7,83.0,4.13,1098398,289052,0.7297,1,95.322,98.85,4.1,30.0,86.78,Medium
2024-12-15,6,12,2024,350,1,0,19.9,0.0,78.4,3.84,1102634,290167,0.726,1,92.583,93.89,4.05,30.0,83.97,Medium
2024-12-16,0,12,2024,351,0,0,20.8,18.2,91.1,4.62,1105224,290848,0.7251,1,99.283,100.38,4.08,30.0,89.83,Medium
2024-12-17,1,12,2024,352,0,0,23.0,15.0,84.3,4.1,1102444,290117,0.7314,1,97.762,97.71,4.16,30.0,88.68,Medium
2024-12-18,2,12,2024,353,0,0,21.9,0.0,93.5,4.02,1103345,290354,0.7257,1,102.776,103.93,3.96,30.0,93.15,Medium
2024-12-19,3,12,2024,354,0,0,20.1,25.0,73.6,3.84,1104190,290576,0.7259,1,93.775,103.36,3.98,30.0,84.93,Medium
2024-12-20,4,12,2024,355,0,0,19.1,3.8,85.9,4.35,1101377,289836,0.7252,1,97.955,100.78,3.94,30.0,88.94,Medium
2024-12-21,5,12,2024,356,1,0,17.1,3.3,94.5,4.35,1104714,290714,0.7296,1,92.876,88.69,3.9,30.0,84.07,Medium
2024-12-22,6,12,2024,357,1,0,19.3,0.0,83.2,4.47,1106801,291263,0.7347,1,92.842,95.72,3.9,30.0,83.88,Medium
2024-12-23,0,12,2024,358,0,0,20.0,5.3,83.8,3.93,1103241,290327,0.7375,1,101.473,101.78,4.02,30.0,91.98,Medium
2024-12-24,1,12,2024,359,0,0,18.8,0.0,86.5,3.74,1101389,289839,0.7263,1,102.514,107.82,3.73,30.0,93.08,Medium
2024-12-25,2,12,2024,360,0,1,20.0,0.0,82.2,4.66,1103574,290414,0.7407,1,98.651,103.44,4.16,30.0,89.39,Medium
2024-12-26,3,12,2024,361,0,0,20.3,3.0,83.4,5.04,1099318,289294,0.7249,1,103.511,108.85,3.84,30.0,94.16,Medium
2024-12-27,4,12,2024,362,0,0,19.8,13.2,83.3,4.07,1104500,290658,0.7354,1,99.518,104.37,4.33,30.0,90.1,Medium
2024-12-28,5,12,2024,363,1,0,19.2,16.7,81.9,5.15,1104791,290734,0.7264,1,89.782,93.15,3.9,30.0,81.27,Medium
2024-12-29,6,12,2024,364,1,0,20.4,0.0,91.1,4.67,1107297,291394,0.7256,1,95.729,96.15,3.98,30.0,86.45,Medium
2024-12-30,0,12,2024,365,0,0,20.8,15.7,87.3,4.58,1103618,290426,0.7263,1,99.862,104.63,3.85,30.0,90.49,Medium
2024-12-31,1,12,2024,366,0,0,18.4,15.6,86.2,4.46,1104883,290759,0.7297,1,97.309,105.23,3.81,30.0,88.07,Medium
2025-01-01,2,1,2025,1,0,0,22.2,0.0,89.0,4.07,1102403,290106,0.7329,1,103.517,114.13,4.02,30.0,93.9,Medium
2025-01-02,3,1,2025,2,0,0,19.9,0.0,83.6,5.05,1103473,290388,0.7334,1,105.562,110.13,3.68,30.0,95.66,Medium
2025-01-03,4,1,2025,3,0,0,20.1,0.0,81.0,4.38,1101195,289788,0.7253,1,98.864,103.42,3.81,30.0,89.78,Medium
2025-01-04,5,1,2025,4,1,0,21.1,0.0,81.8,4.41,1103916,290504,0.7251,1,97.098,103.45,4.02,30.0,87.96,Medium
